78;78;52;67;5;5;52;67;5;5;0;66;2;5;0;66;2;5
79;79;58;68;3;5;58;68;3;5;0;60;1;5;0;60;1;5
80;80;58;70;5;5;58;70;5;5;0;66;0;5;0;66;0;5
81;81;65;70;5;5;65;70;5;5;0;70;1;5;0;70;1;5
82;82;70;72;5;5;70;72;5;5;0;72;0;5;0;72;0;5
83;83;68;72;5;5;68;72;5;5;0;72;0;5;0;72;0;5
84;84;74;74;5;5;74;74;5;5;0;74;2;5;0;74;2;5
85;85;75;68;5;5;75;68;5;5;0;59;0;5;0;59;0;5
86;86;65;76;5;5;65;76;5;5;0;76;3;5;0;76;3;5
87;87;75;67;5;3;75;67;5;3;0;62;1;3;0;62;1;3
88;88;61;72;4;5;61;72;4;5;0;72;0;5;0;72;0;5
89;89;76;74;3;5;76;74;3;5;0;74;0;5;0;74;0;5
90;90;77;72;4;4;77;72;4;4;0;62;0;4;0;62;0;4
91;91;43;78;3;5;43;78;3;5;0;78;1;5;0;78;1;5
92;92;77;81;5;5;77;81;5;5;0;81;0;5;0;81;0;5
93;93;78;78;5;4;78;78;5;4;0;65;0;4;0;65;0;4
94;94;80;80;5;5;80;80;5;5;0;80;0;5;0;80;0;5
95;95;85;65;5;5;85;65;5;5;0;52;0;5;0;52;0;5
96;96;61;80;4;5;61;80;4;5;0;80;2;5;0;80;2;5
97;97;63;83;4;5;63;83;4;5;0;78;0;5;0;78;0;5
98;98;87;85;5;5;87;85;5;5;0;74;1;4;0;74;1;4
99;99;88;88;5;5;88;88;5;5;0;72;0;4;0;72;0;4
100;100;69;86;4;5;69;86;4;5;0;86;0;5;0;86;0;5
